date,latitude,longitude,o3,pm25,pm10,no2,so2,co,nh3
11/1/2020,19.0645,72.9075,12.69,6.53,5.74,11.04,16.48,2.31,9.85
11/1/2020,19.0671,72.8929,12.9,8.48,8.88,49.28,35.24,6.16,12.92
11/1/2020,19.0518,72.8819,75.71,17.93,57.81,216.02,189.49,19.28,27.81
11/1/2020,19.0384,72.9122,31.29,11.16,12.52,38.74,18.26,4.33,17.34
11/1/2020,19.0641,72.9238,40.28,8.46,12.1,64.66,31.46,6.66,19.15
11/1/2020,19.0683,72.9252,10.0,26.2,28.12,180.28,156.92,7.03,34.85
11/1/2020,19.0441,72.9069,25.77,4.75,6.66,44.96,19.76,5.19,7.04
11/1/2020,19.031,72.9258,32.79,11.91,6.39,14.19,23.44,4.05,23.0
11/1/2020,19.0212,72.8991,24.57,22.09,35.91,104.49,166.44,2.94,71.32
11/1/2020,19.0214,72.9271,33.78,11.8,12.68,65.51,46.0,2.58,17.74
11/1/2020,19.0025,72.8982,38.05,14.72,44.19,178.98,149.58,9.66,79.08
11/1/2020,18.9979,72.9027,105.26,29.94,48.43,189.63,221.4,13.25,34.05
11/1/2020,19.0077,72.9012,82.53,17.44,44.53,180.57,210.48,5.03,77.73
11/1/2020,19.0443,72.9363,15.07,6.72,7.75,47.77,55.83,4.32,2.13
11/1/2020,19.0421,72.9013,11.95,4.95,5.1,21.56,11.61,1.43,3.88
11/1/2020,19.0314,72.9465,6.42,6.12,6.8,20.65,11.56,1.07,4.24
11/1/2020,19.0324,72.8842,10.49,9.45,22.29,59.61,83.67,9.78,32.48
11/1/2020,18.9987,72.901,95.61,32.92,34.14,103.5,299.72,5.2,11.43
11/1/2020,18.999,72.9002,143.72,19.11,20.35,70.89,244.24,24.94,11.29
11/1/2020,18.9984,72.9001,63.17,16.17,27.63,70.76,200.0,6.29,19.31
11/1/2020,18.9979,72.9012,64.78,12.27,15.86,239.94,65.9,8.07,68.86
11/1/2020,19.0027,72.8941,115.89,45.62,22.06,165.53,269.88,7.09,59.13
11/1/2020,19.0037,72.894,111.78,23.95,25.89,152.34,123.87,5.9,39.3
11/1/2020,19.0071,72.8944,59.54,26.11,36.12,93.77,110.54,14.42,19.54
11/1/2020,19.0073,72.8967,73.38,13.31,42.08,80.45,22.84,7.02,20.62
11/1/2020,19.0101,72.8945,131.26,20.97,26.64,96.06,258.86,10.66,56.27
11/1/2020,19.0235,72.892,88.22,21.16,31.3,162.17,9.37,7.49,34.82
11/1/2020,19.0134,72.9023,46.32,26.53,34.37,236.58,168.45,4.36,48.76
11/1/2020,19.0223,72.8956,108.97,23.69,49.94,23.94,138.41,11.51,12.49
11/1/2020,19.0263,72.8911,64.81,18.18,37.68,172.44,214.29,12.65,33.0
11/1/2020,19.0408,72.8864,39.7,21.08,36.35,139.02,46.25,9.57,36.33
12/1/2020,19.0645,72.9075,12.31,5.59,4.96,10.36,18.0,3.2,9.32
12/1/2020,19.0671,72.8929,14.42,8.54,8.11,50.5,36.31,4.6,14.31
12/1/2020,19.0518,72.8819,74.64,18.8,59.8,215.26,190.72,17.64,29.35
12/1/2020,19.0384,72.9122,29.68,9.39,11.68,36.94,20.2,2.99,17.76
12/1/2020,19.0641,72.9238,39.54,9.09,10.38,64.25,33.33,6.02,19.56
12/1/2020,19.0683,72.9252,10.6,26.61,29.27,179.01,155.12,7.51,34.84
12/1/2020,19.0441,72.9069,26.75,4.75,7.06,46.21,20.13,4.38,6.34
12/1/2020,19.031,72.9258,31.09,13.1,6.91,15.81,23.32,3.36,23.65
12/1/2020,19.0212,72.8991,25.45,24.09,34.61,103.25,164.67,3.63,69.38
12/1/2020,19.0214,72.9271,32.69,10.72,13.39,67.41,44.11,2.14,19.68
12/1/2020,19.0025,72.8982,39.26,16.09,43.96,179.51,149.48,10.68,80.28
12/1/2020,18.9979,72.9027,104.76,28.72,49.02,191.48,223.28,15.21,32.42
12/1/2020,19.0077,72.9012,84.37,17.14,44.14,182.22,212.15,6.0,76.49
12/1/2020,19.0443,72.9363,16.61,6.28,8.45,47.19,55.08,5.67,3.35
12/1/2020,19.0421,72.9013,9.98,4.72,6.34,20.51,10.54,3.05,4.19
12/1/2020,19.0314,72.9465,6.33,4.27,5.69,22.05,11.51,2.16,4.19
12/1/2020,19.0324,72.8842,11.61,11.4,21.46,58.31,82.74,8.74,30.9
12/1/2020,18.9987,72.901,95.42,33.6,33.22,103.4,299.36,6.98,11.75
12/1/2020,18.999,72.9002,145.07,20.03,21.97,71.74,246.09,23.36,12.5
12/1/2020,18.9984,72.9001,65.1,16.24,29.26,72.59,199.92,7.87,19.99
12/1/2020,18.9979,72.9012,64.33,13.95,16.6,238.81,66.73,7.21,68.48
12/1/2020,19.0027,72.8941,115.79,45.7,22.38,166.57,271.25,6.71,59.45
12/1/2020,19.0037,72.894,112.02,22.92,27.25,152.56,124.92,7.84,40.53
12/1/2020,19.0071,72.8944,61.42,26.62,34.96,94.39,108.87,15.07,21.42
12/1/2020,19.0073,72.8967,73.05,13.79,41.13,81.63,23.41,7.88,21.05
12/1/2020,19.0101,72.8945,131.1,21.01,27.97,96.61,260.29,9.8,57.59
12/1/2020,19.0235,72.892,89.4,20.28,30.29,161.68,11.03,5.91,33.32
12/1/2020,19.0134,72.9023,46.74,27.16,34.47,238.19,169.52,5.97,47.86
12/1/2020,19.0223,72.8956,110.72,25.23,51.32,24.31,136.98,9.7,12.76
12/1/2020,19.0263,72.8911,66.18,18.8,39.41,173.53,212.52,11.23,33.22
12/1/2020,19.0408,72.8864,41.34,21.53,35.95,138.82,46.6,8.28,38.15
13/1/2020,19.0645,72.9075,13.7,4.15,6.7,12.22,19.23,1.25,9.24
13/1/2020,19.0671,72.8929,14.02,8.6,6.59,48.61,35.16,5.05,15.26
13/1/2020,19.0518,72.8819,75.53,16.92,61.21,214.72,190.75,19.44,29.65
13/1/2020,19.0384,72.9122,31.68,7.93,13.32,38.56,21.78,2.32,17.71
13/1/2020,19.0641,72.9238,38.09,8.51,10.86,62.59,34.16,5.92,20.1
13/1/2020,19.0683,72.9252,12.29,27.8,30.71,178.51,156.34,5.66,36.5
13/1/2020,19.0441,72.9069,26.15,6.3,6.62,46.15,22.09,3.92,5.68
13/1/2020,19.031,72.9258,30.54,12.12,7.75,17.18,23.87,2.06,22.36
13/1/2020,19.0212,72.8991,26.53,23.9,35.84,101.39,166.34,3.69,70.74
13/1/2020,19.0214,72.9271,34.56,9.42,12.39,68.38,43.18,2.76,18.93
13/1/2020,19.0025,72.8982,40.34,16.99,45.88,180.86,149.26,8.75,79.99
13/1/2020,18.9979,72.9027,103.85,28.4,49.76,191.26,222.76,16.67,32.35
13/1/2020,19.0077,72.9012,85.42,16.67,43.91,180.73,212.76,6.01,77.22
13/1/2020,19.0443,72.9363,17.35,5.82,10.18,48.54,54.5,5.5,3.35
13/1/2020,19.0421,72.9013,10.43,5.79,7.52,18.67,10.86,1.17,3.0
13/1/2020,19.0314,72.9465,8.09,4.03,7.36,22.36,10.9,1.77,4.46
13/1/2020,19.0324,72.8842,11.93,12.93,20.91,59.01,81.82,10.14,30.0
13/1/2020,18.9987,72.901,97.2,34.12,34.54,104.23,299.42,5.19,13.38
13/1/2020,18.999,72.9002,144.41,21.44,22.78,73.13,246.42,21.72,11.87
13/1/2020,18.9984,72.9001,64.03,17.86,30.73,74.27,201.49,9.17,18.46
13/1/2020,18.9979,72.9012,62.47,15.7,16.9,238.25,68.34,7.53,67.11
13/1/2020,19.0027,72.8941,117.52,46.88,23.47,166.22,270.26,5.62,57.57
13/1/2020,19.0037,72.894,113.05,21.34,27.44,153.85,125.91,7.95,41.59
13/1/2020,19.0071,72.8944,61.17,26.99,35.64,95.97,108.22,13.8,22.8
13/1/2020,19.0073,72.8967,71.21,15.36,43.12,83.0,24.47,6.28,21.09
13/1/2020,19.0101,72.8945,132.42,20.24,27.02,97.16,259.46,9.69,59.56
13/1/2020,19.0235,72.892,87.68,21.77,29.11,159.91,12.34,4.12,34.97
13/1/2020,19.0134,72.9023,47.97,25.53,34.63,236.5,168.93,5.31,49.12
13/1/2020,19.0223,72.8956,112.31,24.94,53.23,25.37,136.36,10.59,11.68
13/1/2020,19.0263,72.8911,66.01,20.44,38.14,172.42,214.17,11.78,31.84
13/1/2020,19.0408,72.8864,43.33,19.8,37.86,140.3,48.56,8.76,40.07
14/1/2020,19.0645,72.9075,14.09,4.59,5.64,12.05,19.86,1.01,9.13
14/1/2020,19.0671,72.8929,14.61,10.2,6.8,48.04,33.85,6.35,15.44
14/1/2020,19.0518,72.8819,75.21,18.31,62.74,214.75,191.16,18.3,30.66
14/1/2020,19.0384,72.9122,30.07,7.27,14.8,37.17,23.63,1.49,16.72
14/1/2020,19.0641,72.9238,36.14,9.5,11.1,63.01,34.4,7.78,21.11
14/1/2020,19.0683,72.9252,13.98,26.56,30.29,179.93,154.86,4.08,37.62
14/1/2020,19.0441,72.9069,25.07,6.56,6.88,44.28,23.39,4.14,5.92
14/1/2020,19.031,72.9258,28.82,12.06,8.13,18.79,23.88,1.53,20.59
14/1/2020,19.0212,72.8991,28.35,22.09,36.17,102.34,167.54,3.26,70.22
14/1/2020,19.0214,72.9271,32.75,9.96,12.99,67.94,42.97,2.36,17.31
14/1/2020,19.0025,72.8982,42.1,17.99,45.92,180.15,149.91,8.84,79.12
14/1/2020,18.9979,72.9027,103.3,27.64,51.02,191.4,223.4,15.61,30.39
14/1/2020,19.0077,72.9012,86.22,17.67,41.92,179.59,214.04,5.66,76.71
14/1/2020,19.0443,72.9363,19.13,5.21,8.95,48.13,52.91,7.01,3.16
14/1/2020,19.0421,72.9013,8.97,4.35,5.83,16.78,10.98,0.95,1.74
14/1/2020,19.0314,72.9465,7.42,3.29,6.68,21.68,12.66,0.6,5.68
14/1/2020,19.0324,72.8842,13.74,12.03,22.5,60.9,81.84,9.47,31.9
14/1/2020,18.9987,72.901,95.93,33.81,34.11,104.04,298.44,4.35,11.5
14/1/2020,18.999,72.9002,144.59,21.7,23.87,75.12,247.82,20.89,12.62
14/1/2020,18.9984,72.9001,62.27,18.3,31.54,75.62,201.82,10.34,18.38
14/1/2020,18.9979,72.9012,63.86,17.02,18.68,237.89,69.5,7.59,65.34
14/1/2020,19.0027,72.8941,119.3,45.35,24.4,165.77,271.45,4.72,56.17
14/1/2020,19.0037,72.894,111.4,20.35,29.29,154.08,127.72,7.07,39.91
14/1/2020,19.0071,72.8944,63.02,27.28,33.95,97.34,108.71,13.46,22.48
14/1/2020,19.0073,72.8967,73.11,16.03,44.86,83.6,25.64,7.06,21.63
14/1/2020,19.0101,72.8945,131.28,19.5,27.18,97.74,259.94,9.91,58.71
14/1/2020,19.0235,72.892,85.71,23.41,30.81,158.27,13.2,3.6,33.81
14/1/2020,19.0134,72.9023,48.94,26.94,35.96,236.23,169.19,4.76,48.9
14/1/2020,19.0223,72.8956,114.3,23.88,53.76,25.61,134.99,11.06,13.33
14/1/2020,19.0263,72.8911,66.01,21.89,39.91,172.24,215.18,11.47,33.63
14/1/2020,19.0408,72.8864,44.23,21.73,38.92,139.16,49.37,9.1,40.7
15/1/2020,19.0645,72.9075,15.31,3.31,4.32,11.64,18.69,2.46,9.15
15/1/2020,19.0671,72.8929,13.56,9.53,8.07,46.51,33.97,7.75,17.22
15/1/2020,19.0518,72.8819,76.55,20.19,62.8,214.24,191.2,19.63,31.51
15/1/2020,19.0384,72.9122,29.92,8.21,16.54,38.88,24.55,1.72,14.95
15/1/2020,19.0641,72.9238,37.94,10.36,9.93,62.93,35.41,7.71,21.28
15/1/2020,19.0683,72.9252,14.42,27.34,30.43,181.35,156.29,4.68,39.09
15/1/2020,19.0441,72.9069,24.48,5.81,8.28,42.97,24.2,2.64,6.25
15/1/2020,19.031,72.9258,29.46,10.27,8.71,20.68,25.01,2.27,20.14
15/1/2020,19.0212,72.8991,29.88,21.04,37.6,103.15,169.21,4.61,69.8
15/1/2020,19.0214,72.9271,34.31,10.48,14.65,66.97,43.94,4.33,16.39
15/1/2020,19.0025,72.8982,42.27,18.15,44.38,180.38,150.58,7.73,79.59
15/1/2020,18.9979,72.9027,104.27,28.51,51.41,190.18,223.58,14.83,32.24
15/1/2020,19.0077,72.9012,87.84,16.48,42.33,179.04,212.99,4.37,75.16
15/1/2020,19.0443,72.9363,19.67,6.02,9.89,46.14,53.4,5.82,4.79
15/1/2020,19.0421,72.9013,7.3,4.78,7.23,17.06,10.08,1.24,1.83
15/1/2020,19.0314,72.9465,7.94,5.12,7.55,19.9,13.92,1.4,4.98
15/1/2020,19.0324,72.8842,15.55,10.34,22.59,59.17,79.9,10.72,30.13
15/1/2020,18.9987,72.901,94.11,35.5,35.68,103.7,296.67,4.88,11.28
15/1/2020,18.999,72.9002,143.22,20.29,25.31,75.62,248.45,22.13,12.13
15/1/2020,18.9984,72.9001,61.58,18.96,30.73,76.91,203.76,11.02,16.56
15/1/2020,18.9979,72.9012,65.64,17.19,19.01,237.24,70.18,7.89,65.13
15/1/2020,19.0027,72.8941,120.08,45.88,25.6,164.7,269.71,6.6,58.08
15/1/2020,19.0037,72.894,110.92,19.76,30.07,154.53,129.33,6.93,40.77
15/1/2020,19.0071,72.8944,63.44,28.84,35.85,98.4,107.16,14.46,20.88
15/1/2020,19.0073,72.8967,73.54,17.21,46.04,82.27,25.68,5.5,20.41
15/1/2020,19.0101,72.8945,132.09,20.7,28.17,98.74,258.44,9.4,60.58
15/1/2020,19.0235,72.892,85.18,23.55,32.39,156.57,13.6,4.34,33.12
15/1/2020,19.0134,72.9023,49.59,28.4,36.5,235.43,170.91,6.44,47.03
15/1/2020,19.0223,72.8956,113.59,25.01,54.15,26.24,135.5,10.72,14.44
15/1/2020,19.0263,72.8911,65.63,22.84,37.92,172.66,216.59,10.71,32.39
15/1/2020,19.0408,72.8864,44.16,21.44,37.64,140.33,49.57,7.46,41.78
16/1/2020,19.0645,72.9075,14.67,2.25,4.9,10.51,17.92,2.21,8.27
16/1/2020,19.0671,72.8929,15.04,11.49,7.81,47.68,33.53,6.81,19.1
16/1/2020,19.0518,72.8819,75.96,21.78,62.25,216.02,190.25,18.12,30.2
16/1/2020,19.0384,72.9122,29.07,6.97,16.72,39.32,25.62,2.8,15.44
16/1/2020,19.0641,72.9238,37.98,10.34,9.12,63.22,33.8,8.33,19.32
16/1/2020,19.0683,72.9252,15.39,25.9,30.93,179.56,157.44,4.02,37.4
16/1/2020,19.0441,72.9069,24.19,7.11,7.52,44.86,23.76,3.96,7.87
16/1/2020,19.031,72.9258,28.23,11.98,9.74,22.25,24.96,2.39,22.05
16/1/2020,19.0212,72.8991,31.47,19.13,36.03,104.33,168.12,3.12,68.87
16/1/2020,19.0214,72.9271,35.36,9.96,15.37,65.09,42.12,5.39,16.75
16/1/2020,19.0025,72.8982,42.34,18.86,43.79,179.08,149.03,8.46,80.57
16/1/2020,18.9979,72.9027,102.7,27.77,52.16,190.59,221.88,14.89,31.01
16/1/2020,19.0077,72.9012,89.0,18.11,41.64,178.29,211.55,5.13,75.24
16/1/2020,19.0443,72.9363,20.66,5.0,11.84,44.22,53.67,4.27,4.53
16/1/2020,19.0421,72.9013,9.26,4.45,5.49,17.58,11.78,3.15,2.32
16/1/2020,19.0314,72.9465,7.35,3.13,5.58,18.44,14.61,1.12,5.59
16/1/2020,19.0324,72.8842,15.79,8.46,20.74,61.14,81.83,9.45,30.12
16/1/2020,18.9987,72.901,94.1,33.78,36.97,104.78,298.55,4.39,11.98
16/1/2020,18.999,72.9002,144.6,21.6,25.64,76.17,248.46,21.58,12.05
16/1/2020,18.9984,72.9001,62.82,20.17,30.9,78.3,203.96,11.65,16.92
16/1/2020,18.9979,72.9012,67.05,18.05,20.02,235.45,71.31,6.15,63.54
16/1/2020,19.0027,72.8941,121.85,46.62,26.1,166.2,270.86,6.43,58.19
16/1/2020,19.0037,72.894,109.92,18.77,28.8,155.43,129.05,6.86,39.55
16/1/2020,19.0071,72.8944,62.51,28.36,37.2,99.94,107.65,15.67,18.92
16/1/2020,19.0073,72.8967,75.3,18.55,46.05,82.3,27.06,7.08,20.15
16/1/2020,19.0101,72.8945,131.79,21.1,28.59,100.65,258.84,8.01,62.0
16/1/2020,19.0235,72.892,84.64,25.08,30.99,157.54,13.75,4.28,31.43
16/1/2020,19.0134,72.9023,51.41,27.77,35.4,237.3,169.23,7.14,48.59
16/1/2020,19.0223,72.8956,112.99,23.87,53.44,26.73,135.04,11.33,13.58
16/1/2020,19.0263,72.8911,65.07,23.32,37.51,170.86,216.48,8.97,33.78
16/1/2020,19.0408,72.8864,45.54,22.59,37.95,138.75,50.84,7.98,41.19
17/1/2020,19.0645,72.9075,16.05,3.35,4.49,11.53,19.66,1.76,9.97
17/1/2020,19.0671,72.8929,16.09,12.48,7.87,46.84,32.67,6.25,17.41
17/1/2020,19.0518,72.8819,74.81,23.25,62.98,216.77,188.48,16.55,29.09
17/1/2020,19.0384,72.9122,29.39,8.65,18.48,39.92,26.14,2.68,17.04
17/1/2020,19.0641,72.9238,36.05,8.67,10.09,62.72,32.98,8.2,20.24
17/1/2020,19.0683,72.9252,16.68,23.95,31.81,178.2,157.7,5.0,39.11
17/1/2020,19.0441,72.9069,24.33,8.98,6.19,44.77,22.67,5.54,7.26
17/1/2020,19.031,72.9258,30.14,10.7,11.59,20.31,25.09,1.76,21.95
17/1/2020,19.0212,72.8991,33.33,19.61,36.15,104.31,169.92,4.9,70.82
17/1/2020,19.0214,72.9271,34.0,8.66,13.85,65.59,40.66,4.61,17.33
17/1/2020,19.0025,72.8982,43.55,19.29,44.26,179.25,148.38,9.45,79.67
17/1/2020,18.9979,72.9027,102.6,27.37,51.65,192.5,223.87,13.83,32.55
17/1/2020,19.0077,72.9012,87.3,17.22,40.82,177.78,213.35,3.51,75.87
17/1/2020,19.0443,72.9363,18.93,4.93,10.48,44.28,54.4,4.69,4.96
17/1/2020,19.0421,72.9013,9.95,3.61,6.88,15.83,13.55,3.87,3.5
17/1/2020,19.0314,72.9465,7.33,2.71,7.0,17.31,14.2,2.3,4.55
17/1/2020,19.0324,72.8842,16.35,9.94,20.75,60.36,79.84,10.2,31.47
17/1/2020,18.9987,72.901,93.11,34.5,35.66,106.2,299.43,4.94,13.78
17/1/2020,18.999,72.9002,144.42,22.07,26.62,77.94,248.65,23.29,13.96
17/1/2020,18.9984,72.9001,61.85,20.81,31.96,78.92,204.3,11.12,15.88
17/1/2020,18.9979,72.9012,66.89,19.24,20.72,236.7,73.0,6.29,61.55
17/1/2020,19.0027,72.8941,122.98,46.52,27.5,165.78,269.0,8.12,59.27
17/1/2020,19.0037,72.894,110.93,19.66,30.27,153.71,130.25,5.99,39.93
17/1/2020,19.0071,72.8944,64.22,26.64,39.05,100.86,107.62,17.42,20.68
17/1/2020,19.0073,72.8967,74.93,18.75,44.26,84.2,27.3,8.21,20.93
17/1/2020,19.0101,72.8945,132.07,22.49,29.02,102.04,257.21,9.72,61.36
17/1/2020,19.0235,72.892,83.34,23.19,32.8,157.92,14.03,5.77,32.01
17/1/2020,19.0134,72.9023,50.84,29.36,36.19,235.34,170.83,7.15,49.16
17/1/2020,19.0223,72.8956,114.92,24.85,54.59,27.2,135.19,12.89,15.39
17/1/2020,19.0263,72.8911,63.99,21.87,38.38,169.68,214.61,8.98,34.59
17/1/2020,19.0408,72.8864,47.03,21.06,38.78,138.38,51.67,8.21,42.68
18/1/2020,19.0645,72.9075,14.69,2.98,6.13,12.3,21.14,1.74,11.15
18/1/2020,19.0671,72.8929,15.44,10.51,9.69,47.54,33.4,5.85,18.06
18/1/2020,19.0518,72.8819,75.56,22.11,63.15,216.5,186.74,14.87,30.28
18/1/2020,19.0384,72.9122,31.36,9.84,19.61,38.54,26.29,4.19,18.7
18/1/2020,19.0641,72.9238,35.78,7.36,9.6,63.31,32.59,7.55,21.43
18/1/2020,19.0683,72.9252,17.21,22.16,31.53,177.9,159.43,6.0,40.72
18/1/2020,19.0441,72.9069,24.01,8.95,6.8,43.92,22.39,6.72,6.36
18/1/2020,19.031,72.9258,29.0,12.47,9.8,20.1,24.55,2.89,22.23
18/1/2020,19.0212,72.8991,33.79,20.35,34.56,102.49,170.6,4.04,69.65
18/1/2020,19.0214,72.9271,32.02,9.05,14.33,67.4,41.84,6.51,16.0
18/1/2020,19.0025,72.8982,44.3,20.18,44.79,179.97,148.81,9.06,79.97
18/1/2020,18.9979,72.9027,102.17,27.68,50.28,193.02,225.13,14.68,33.44
18/1/2020,19.0077,72.9012,88.66,18.07,42.68,177.08,213.72,4.38,74.69
18/1/2020,19.0443,72.9363,20.3,5.99,12.16,44.97,56.17,4.77,3.42
18/1/2020,19.0421,72.9013,11.75,3.6,5.81,17.07,13.96,3.82,1.99
18/1/2020,19.0314,72.9465,6.32,4.65,6.04,17.18,15.76,2.47,5.32
18/1/2020,19.0324,72.8842,17.19,11.82,21.38,60.97,81.73,11.91,30.83
18/1/2020,18.9987,72.901,92.3,34.9,34.05,105.85,299.14,4.49,11.95
18/1/2020,18.999,72.9002,145.26,21.19,26.63,79.1,249.01,22.94,12.18
18/1/2020,18.9984,72.9001,63.67,22.6,32.52,80.86,204.46,11.72,17.21
18/1/2020,18.9979,72.9012,68.73,18.78,21.61,235.59,73.92,7.38,62.74
18/1/2020,19.0027,72.8941,123.09,44.66,27.09,165.77,270.98,6.95,60.41
18/1/2020,19.0037,72.894,109.18,19.41,29.88,155.21,132.25,7.39,38.58
18/1/2020,19.0071,72.8944,65.01,25.85,37.46,101.4,108.38,18.06,21.7
18/1/2020,19.0073,72.8967,74.13,18.7,45.0,85.17,28.72,10.0,19.99
18/1/2020,19.0101,72.8945,132.39,24.32,30.42,102.89,258.82,11.71,59.36
18/1/2020,19.0235,72.892,84.11,23.64,31.27,156.62,14.17,4.92,31.63
18/1/2020,19.0134,72.9023,50.99,29.88,36.82,237.2,171.84,9.03,50.69
18/1/2020,19.0223,72.8956,116.46,23.11,55.35,28.83,136.76,13.27,13.95
18/1/2020,19.0263,72.8911,65.76,20.7,37.07,168.6,213.66,10.88,35.18
18/1/2020,19.0408,72.8864,47.38,19.12,39.9,140.36,52.95,9.1,41.03
19/1/2020,19.0645,72.9075,15.71,3.18,6.9,13.18,20.75,2.35,11.99
19/1/2020,19.0671,72.8929,14.39,9.42,8.9,46.44,32.07,7.34,19.75
19/1/2020,19.0518,72.8819,75.42,21.38,61.75,216.14,185.57,15.91,31.23
19/1/2020,19.0384,72.9122,30.09,11.66,20.19,36.68,27.68,4.02,19.03
19/1/2020,19.0641,72.9238,35.1,7.34,10.9,61.88,30.82,8.27,23.1
19/1/2020,19.0683,72.9252,18.4,23.08,31.27,177.14,157.71,4.08,40.09
19/1/2020,19.0441,72.9069,22.08,8.65,8.37,44.14,23.86,6.64,5.01
19/1/2020,19.031,72.9258,28.34,10.56,11.34,20.84,23.71,3.67,23.4
19/1/2020,19.0212,72.8991,33.82,18.71,33.75,101.74,172.22,3.38,67.7
19/1/2020,19.0214,72.9271,32.9,9.43,12.93,68.75,42.55,7.99,16.32
19/1/2020,19.0025,72.8982,44.46,20.12,42.82,181.95,146.98,7.91,78.76
19/1/2020,18.9979,72.9027,102.66,27.28,51.77,191.06,226.65,16.46,33.8
19/1/2020,19.0077,72.9012,87.74,19.62,42.36,176.71,212.79,6.14,73.06
19/1/2020,19.0443,72.9363,21.23,7.89,10.42,45.19,57.87,4.46,3.67
19/1/2020,19.0421,72.9013,11.01,4.34,4.58,17.19,15.7,2.84,3.19
19/1/2020,19.0314,72.9465,7.78,6.05,5.82,18.61,15.99,0.93,3.43
19/1/2020,19.0324,72.8842,17.44,13.0,22.75,60.77,83.6,10.26,31.84
19/1/2020,18.9987,72.901,91.02,34.63,35.43,105.15,298.65,6.37,13.41
19/1/2020,18.999,72.9002,143.65,22.55,28.38,80.54,248.99,21.49,13.92
19/1/2020,18.9984,72.9001,64.45,20.73,34.24,81.43,205.61,10.89,15.35
19/1/2020,18.9979,72.9012,70.18,18.14,23.12,234.79,74.16,6.33,62.13
19/1/2020,19.0027,72.8941,122.94,46.34,27.88,166.36,270.78,6.12,61.97
19/1/2020,19.0037,72.894,109.63,19.55,28.23,155.61,130.69,9.12,39.51
19/1/2020,19.0071,72.8944,66.0,27.36,35.55,102.33,110.31,20.03,21.27
19/1/2020,19.0073,72.8967,76.11,19.9,43.64,85.93,30.34,10.13,19.32
19/1/2020,19.0101,72.8945,134.06,24.8,31.0,103.35,256.89,10.01,58.07
19/1/2020,19.0235,72.892,82.92,24.96,29.79,158.51,16.11,6.47,31.19
19/1/2020,19.0134,72.9023,50.36,30.08,37.39,238.84,172.61,10.42,50.39
19/1/2020,19.0223,72.8956,117.44,23.14,55.29,29.34,135.22,13.68,15.9
19/1/2020,19.0263,72.8911,67.37,19.18,38.09,168.53,214.82,10.06,35.87
19/1/2020,19.0408,72.8864,48.69,17.56,39.97,141.46,53.42,8.15,39.41
20/1/2020,19.0645,72.9075,13.78,2.43,7.1,11.6,18.97,2.76,13.24
20/1/2020,19.0671,72.8929,14.92,8.32,9.41,45.2,33.4,6.85,19.6
20/1/2020,19.0518,72.8819,73.46,21.01,61.82,216.59,186.98,17.6,32.18
20/1/2020,19.0384,72.9122,31.11,10.38,19.14,36.76,29.26,4.43,18.78
20/1/2020,19.0641,72.9238,36.27,9.25,10.82,63.71,31.85,7.23,22.96
20/1/2020,19.0683,72.9252,19.9,23.28,30.24,178.83,155.92,4.61,38.55
20/1/2020,19.0441,72.9069,22.95,7.16,10.31,45.44,21.98,5.11,4.41
20/1/2020,19.031,72.9258,30.32,9.86,12.05,21.28,22.86,3.83,22.88
20/1/2020,19.0212,72.8991,34.19,17.36,34.88,103.31,172.31,5.26,69.11
20/1/2020,19.0214,72.9271,31.07,8.56,12.27,68.89,41.04,8.0,14.38
20/1/2020,19.0025,72.8982,46.37,21.61,43.13,181.16,145.66,7.15,79.17
20/1/2020,18.9979,72.9027,101.85,28.71,51.02,190.01,226.13,15.15,34.61
20/1/2020,19.0077,72.9012,86.56,17.79,42.62,178.21,212.53,5.01,71.58
20/1/2020,19.0443,72.9363,21.77,9.73,9.12,45.29,57.25,3.38,4.38
20/1/2020,19.0421,72.9013,12.49,2.73,5.02,16.0,16.98,0.89,3.0
20/1/2020,19.0314,72.9465,7.39,5.25,6.33,20.44,14.78,2.07,3.82
20/1/2020,19.0324,72.8842,17.88,11.29,21.71,61.76,85.55,8.88,31.19
20/1/2020,18.9987,72.901,91.84,35.63,34.97,105.42,298.84,4.43,14.53
20/1/2020,18.999,72.9002,143.08,20.99,29.17,82.34,250.97,22.82,14.29
20/1/2020,18.9984,72.9001,63.61,21.71,34.8,82.33,204.69,9.79,15.01
20/1/2020,18.9979,72.9012,71.82,19.92,23.57,235.78,75.42,4.78,61.69
20/1/2020,19.0027,72.8941,124.45,46.15,28.76,167.61,269.87,7.41,61.68
20/1/2020,19.0037,72.894,109.08,21.21,27.22,157.57,129.15,7.46,40.64
20/1/2020,19.0071,72.8944,64.65,26.46,34.95,102.09,110.54,20.86,22.02
20/1/2020,19.0073,72.8967,76.26,20.48,44.87,84.31,32.15,11.44,21.16
20/1/2020,19.0101,72.8945,132.89,23.67,32.96,102.0,256.18,9.9,59.09
20/1/2020,19.0235,72.892,84.57,24.28,31.74,159.05,16.41,8.27,32.92
20/1/2020,19.0134,72.9023,50.91,29.21,36.77,238.63,173.03,10.67,50.11
20/1/2020,19.0223,72.8956,115.52,23.52,56.71,30.87,134.11,13.99,17.27
20/1/2020,19.0263,72.8911,68.53,19.0,40.0,169.27,215.06,9.79,34.96
20/1/2020,19.0408,72.8864,47.57,19.25,39.16,141.08,54.36,6.55,38.21
21/1/2020,19.0645,72.9075,13.4,2.83,7.22,11.39,17.29,1.52,14.94
